family,size,seed,label,status,N,E,s,t,terminal_fallback,L,m,wstar,wmax,lightsum_m,lightsum_m_minus_1,girth,girth_exact,cert_sharp_margin,cert_pure_margin,cert39_margin,rho,gamma,gamma_threshold,gamma_sharp,gamma_sharp_threshold,cycle_cert,cycle_bound,cycle_note,cycle_witness_delta,pure_status,delta_min_pure,delta_both_aux,delta_one_aux_S,delta_one_aux_T,delta_aux_free,argmin_subcase,dfs_nodes,witness_subcase,witness_walk,witness_weights,verdict,verdict_note,censor_note,cycle_wall_s,pure_wall_s,total_wall_s,cycle_rss_mib,pure_rss_mib,peak_rss_mib
sparse,20,32,sparse_N20_seed32,ok,20,49,0,8,1,3,5,0.48828866705298424,0.9210160970687866,0.13512575160712004,0.08911000471562147,0.4552185731008649,1,-0.39917866233736277,-0.39560719300061464,-1.2741790125146508,0.08836050180646592,0.1660400014065338,1.7317273889981728,0.13687088815736143,0.75,OPEN,-0.03307009395211935,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.04235409200191498,,,,,,,one_aux_S,0 18 11 19 7,0.237151816 0.0388728082 0.0163395219 0.307140857,WITNESS,pure-path one_aux_S,,7.987022399902344e-05,5.53131103515625e-05,0.009613752365112305,35.78125,35.78125,35.78125
sparse,20,33,sparse_N20_seed33,ok,20,41,0,19,0,6,8,1.2619144450873137,0.9313386678695679,0.47685242583975196,0.28619779041036963,0.41092594526708126,1,-0.975716654676944,-0.9127803375013173,-1.7164006871171296,0.11291224204312417,0.28341011609156147,1.3035272249410264,0.19439700744795207,0.8571428571428571,OPEN,-0.8509884998202324,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.1846798830665648,,,,,,,one_aux_S,0 12 17 2 14 6 15 16,0.733281851 0.0396803766 0.0204489361 0.0647820011 0.00714829518 0.190654635 0.0424769334,WITNESS,pure-path one_aux_S,,0.00010704994201660156,0.0001277923583984375,0.012414216995239258,35.63671875,35.63671875,35.63671875
sparse,20,34,sparse_N20_seed34,ok,20,39,0,19,0,4,6,1.1828763112425804,0.9976081848144531,0.4457333395257592,0.30976578686386347,1.1448402255773544,1,-0.873110524378717,-0.8641070080921054,-1.7347511565312743,0.1482140394956996,0.251214397363056,1.2289165966792093,0.20950003574826023,0.8,OPEN,-0.03803608566522598,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.20579547807574272,,,,,,,one_aux_T,19 14 9 13 16 3,0.11796052 0.165350333 0.342942148 0.318779349 0.0640969649,WITNESS,pure-path one_aux_T,,0.00016069412231445312,6.341934204101562e-05,0.007830142974853516,35.63671875,35.63671875,35.63671875
sparse,20,35,sparse_N20_seed35,ok,20,51,0,19,0,3,5,0.3861608486622572,0.991439700126648,0.20061201229691505,0.12986408546566963,0.32375638745725155,1,-0.25629676319658756,-0.25529363937675953,-1.17698853649199,0.06491584050496271,0.3117022551486679,2.140456061604181,0.2522214886274973,0.75,OPEN,-0.062404461205005646,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.03963150829076767,,,,,,,one_aux_S,0 4 8 15 18,0.0173554849 0.161504447 0.0346295163 0.266079783,WITNESS,pure-path one_aux_S,,6.723403930664062e-05,5.698204040527344e-05,0.008143186569213867,35.7578125,35.7578125,35.7578125
sparse,20,36,sparse_N20_seed36,ok,20,41,0,1,1,3,5,1.5339531600475311,0.9883312582969666,0.4729862231761217,0.29112677462399006,0.8922373652458191,1,-1.242826385423541,-1.2328954841941595,-2.049298195168376,0.2586772985896024,0.18500677940966556,0.9865820485416942,0.14234142648868553,0.75,OPEN,-0.641715794801712,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.5913547873497009,,,,,,,one_aux_S,0 10 3 8 7,0.161997646 0.346123934 0.298556119 0.271841347,WITNESS,pure-path one_aux_S,,0.00018739700317382812,9.107589721679688e-05,0.01541447639465332,35.63671875,35.63671875,35.63671875
sparse,20,37,sparse_N20_seed37,ok,20,50,0,19,0,3,5,0.22623034287244081,0.9692745208740234,0.21473573986440897,0.13010209891945124,0.6086899237707257,1,-0.09612824395298958,-0.09019231051206589,-0.9807691238820553,0.03890028710484109,0.5695144262380939,3.17067511431182,0.43131514964200285,0.75,GIRTH,0.3824595808982849,bracket >= 0 and every cycle weighs >= girth,,ok,0.07821092009544373,0.3827469414100051,0.07821092009544373,0.21746374666690826,0.15077274851500988,one_aux_S,89,,,,CERTIFIED,GIRTH,,9.918212890625e-05,0.00010967254638671875,0.008047342300415039,35.63671875,35.63671875,35.63671875
sparse,20,38,sparse_N20_seed38,ok,20,52,0,19,0,5,7,0.5044841347262263,0.975189208984375,0.24936902336776257,0.1777458470314741,0.37376323714852333,1,-0.3267382876947522,-0.3117704475298524,-1.2303043203428388,0.05173192341326548,0.3530749903039784,2.0950302665026763,0.29360990563811834,0.8333333333333334,OPEN,-0.130720897577703,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.08201591670513153,,,,,,,one_aux_S,0 12 18 7 5 4 17,0.0377844311 0.041687496 0.178727448 0.0354981795 0.010410524 0.236720279,WITNESS,pure-path one_aux_S,,9.870529174804688e-05,7.796287536621094e-05,0.00806736946105957,35.63671875,35.63671875,35.63671875
sparse,20,39,sparse_N20_seed39,ok,20,51,0,2,1,3,5,0.787838339805603,0.9967323541641235,0.24950383231043816,0.1359495036303997,0.5738335903733969,1,-0.6518888361752033,-0.6286149583756924,-1.5350668616592884,0.13173685936754428,0.19001651966214483,1.359088993620238,0.12942011396393663,0.75,OPEN,-0.21400474943220615,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.2511360477656126,,,,,,,one_aux_T,2 9 12 5 6,0.0670065731 0.00817952491 0.34488067 0.233271047,WITNESS,pure-path one_aux_T,,7.796287536621094e-05,5.888938903808594e-05,0.008689641952514648,35.63671875,35.63671875,35.63671875
sparse,20,40,sparse_N20_seed40,ok,20,46,0,2,1,3,5,0.34061943273991346,0.9695338010787964,0.2217537136748433,0.1322429971769452,0.6566608427092433,1,-0.20837643556296825,-0.19757437892258167,-1.0883995201438665,0.05855381771474558,0.39061843047134825,2.307830571990476,0.29118200064187594,0.75,GIRTH,0.31604140996932983,bracket >= 0 and every cycle weighs >= girth,,witness,-0.003676367923617363,,,,,,,one_aux_S,0 11 5 9 4,0.0147287501 0.219920546 0.0148961116 0.174795315,WITNESS,pure-path one_aux_S,,0.00011801719665527344,6.365776062011719e-05,0.009608745574951172,35.63671875,35.63671875,35.63671875
sparse,30,1,sparse_N30_seed1,ok,30,72,0,2,1,3,5,0.7466295585036278,0.9642256498336792,0.1516584218479693,0.06765365460887551,0.4151441343128681,1,-0.6789759038947523,-0.6497570700012147,-1.5591967864893377,0.1290551229082831,0.12187443166749398,1.3748626923633864,0.0679590573112973,0.75,OPEN,-0.33148542419075966,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.21225042268633842,,,,,,,one_aux_S,0 10 13 22 29,0.361185342 0.0201709382 0.0840047672 0.138036177,WITNESS,pure-path one_aux_S,,0.00010657310485839844,7.867813110351562e-05,0.010334968566894531,35.7578125,35.7578125,35.7578125
sparse,30,2,sparse_N30_seed2,ok,30,70,0,29,0,4,6,1.1927574090659618,0.9718286991119385,0.18090715259313583,0.13584649190306664,0.2877023443579674,1,-1.0569109171628952,-1.056528139859438,-1.9836789555847645,0.15341662195147007,0.10111424794239464,1.209849877672929,0.09111424728651026,0.8,OPEN,-0.9050550647079945,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.7355023305863142,,,,,,,one_aux_S,0 8 15 28 22 7,0.200752422 0.0442951061 0.11228428 0.0301147792 0.139616981,WITNESS,pure-path one_aux_S,,8.368492126464844e-05,6.937980651855469e-05,0.008924007415771484,35.7421875,35.7421875,35.7421875
sparse,30,3,sparse_N30_seed3,ok,30,69,0,29,0,7,9,0.35151765355840325,0.9803345799446106,0.4436976299621165,0.357395073864609,0.4388787508942187,1,0.0058774203062057495,0.014951642602682114,-0.8881546035408974,0.025612076059806917,0.9817377680574014,2.9468934490660965,0.8896301123595649,0.875,LIGHT_EDGE_SUM,0.0058774203062057495,closes BOTH legs at once,,ok,0.05969779193401337,0.31376940896734595,0.05969779193401337,0.30621984601020813,0.21673160418868065,one_aux_S,411,,,,CERTIFIED,LIGHT_EDGE_SUM,,9.465217590332031e-05,0.00023174285888671875,0.007997274398803711,35.734375,35.734375,35.734375
sparse,30,4,sparse_N30_seed4,ok,30,67,0,29,0,8,10,1.5879782810807228,0.9964624643325806,0.6928229099139571,0.5827926909551024,0.6399932578206062,1,-1.0051855901256204,-1.0036791758611798,-1.8916178354993463,0.0996009846030887,0.3490339474630325,1.3020030695404337,0.32622483171689726,0.8888888888888888,OPEN,-0.9479850232601166,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.23575357347726822,,,,,,,one_aux_S,0 15 21 28 19 25 20 22 18 27,0.0966911539 0.377105147 0.0903631821 0.0484517217 0.486277103 0.0906864479 0.00937473029 0.0587709472 0.189008549,WITNESS,pure-path one_aux_S,,0.0002155303955078125,0.0001671314239501953,0.01302957534790039,35.84375,35.84375,35.84375
sparse,30,5,sparse_N30_seed5,ok,30,73,0,29,0,6,8,0.3951283609494567,0.9890313148498535,0.43849696312099695,0.3428957397118211,0.29357898887246847,1,-0.05223262123763561,-0.04864753596484661,-0.9456627126783133,0.033292538788272326,0.8323186965129437,2.627297504929733,0.7438358343411844,0.8571428571428571,OPEN,-0.05223262123763561,"neither certificate fires -- constructive search, then UNDETERMINED",0.3977337945252657,ok,0.011991884559392929,0.7232218580320477,0.011991884559392929,0.2214048057794571,0.13240904361009598,one_aux_S,262,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,7.390975952148438e-05,0.0001888275146484375,0.008170843124389648,35.7890625,35.7890625,35.7890625
sparse,30,6,sparse_N30_seed6,ok,30,73,0,29,0,4,6,1.3236220628023148,0.9927623271942139,0.57573177292943,0.4034840948879719,0.5646694656461477,1,-0.9201379679143429,-0.9128397442400455,-1.7406526170670986,0.1666589810250947,0.28997792703783126,1.166689724654675,0.24386664817824688,0.8,OPEN,-0.758952597156167,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.0798636469990015,,,,,,,one_aux_S,0 27 21 10 24 19,0.565094829 0.189925104 0.0136350747 0.224655569 0.500895679,WITNESS,pure-path one_aux_S,,7.605552673339844e-05,7.772445678710938e-05,0.008511543273925781,35.63671875,35.63671875,35.63671875
sparse,30,7,sparse_N30_seed7,ok,30,69,0,1,1,3,5,1.2810858488082886,0.9990587830543518,0.41032686084508896,0.22684317082166672,0.7835852801799774,1,-1.0542426779866219,-0.999146543443203,-1.8698177710175514,0.2137154607479177,0.19217768796374868,1.0679118658521027,0.13280326082324084,0.75,OPEN,-0.49750056862831116,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.37922605872154236,,,,,,,one_aux_S,0 24 27 10 8,0.406128734 0.246163666 0.0732914209 0.352551937,WITNESS,pure-path one_aux_S,,0.00022149085998535156,0.00011348724365234375,0.016098737716674805,35.71484375,35.71484375,35.71484375
sparse,30,8,sparse_N30_seed8,ok,30,70,0,29,0,3,5,1.058359369635582,0.9734062552452087,0.2844042405486107,0.22153658419847488,0.5301694832742214,1,-0.8368227854371071,-0.8365965653210878,-1.74736138433218,0.18121234307063513,0.16123308322760224,1.1518387892651485,0.15699056758581573,0.75,OPEN,-0.5281898863613605,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.339895062148571,,,,,,,one_aux_S,0 2 7 25 11,0.0624050125 0.298745811 0.151926875 0.410773218,WITNESS,pure-path one_aux_S,,8.702278137207031e-05,6.079673767089844e-05,0.007946968078613281,35.63671875,35.63671875,35.63671875
sparse,30,9,sparse_N30_seed9,ok,30,69,0,29,0,3,5,0.696834608912468,0.9676875472068787,0.3456226550042629,0.23559443280100822,0.7564271315932274,1,-0.46124017611145973,-0.4505664296448231,-1.3188995011150837,0.12001714997845513,0.29759370494843884,1.4332142532792314,0.25356924346298015,0.75,GIRTH,0.05959252268075943,bracket >= 0 and every cycle weighs >= girth,,witness,-0.18362442031502724,,,,,,,one_aux_S,0 16 28 21 17,0.111395255 0.273453653 0.116558343 0.0236058757,WITNESS,pure-path one_aux_S,,0.00013399124145507812,6.341934204101562e-05,0.008008480072021484,35.63671875,35.63671875,35.63671875
sparse,30,10,sparse_N30_seed10,ok,30,72,0,29,0,7,9,1.5232719518244267,0.9877485036849976,0.5138998096808791,0.42633435782045126,0.47588566690683365,1,-1.0969375940039754,-1.0964248897507787,-1.997120645828545,0.1101546993086911,0.26239559620020286,1.2821189988442518,0.24489557668681608,0.875,OPEN,-1.047386284917593,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.13888230547308922,,,,,,,one_aux_S,0 15 24 17 27 28 3 21 22,0.0865400434 0.026254911 0.213544413 0.0778088495 0.104496419 0.605380535 0.230547771 0.0796334073,WITNESS,pure-path one_aux_S,,0.00012731552124023438,9.679794311523438e-05,0.008162975311279297,35.63671875,35.63671875,35.63671875
sparse,30,11,sparse_N30_seed11,ok,30,79,0,29,0,4,6,1.6606888324022293,0.9863274097442627,0.18003226444125175,0.12291562929749489,0.11485040374100208,1,-1.5377732031047344,-1.5320102535188198,-2.4669839777052402,0.210463687817519,0.07227212424490563,1.0626177886748815,0.05921187733631917,0.8,OPEN,-1.5377732031047344,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.3755241744220257,,,,,,,one_aux_S,0 4 2 6 18 17,0.264037609 0.150690928 0.0184770264 0.633740067 0.436438054,WITNESS,pure-path one_aux_S,,9.512901306152344e-05,0.00011968612670898438,0.012539148330688477,35.63671875,35.63671875,35.63671875
sparse,30,12,sparse_N30_seed12,ok,30,76,0,29,0,4,6,0.7005355730652809,0.9862030148506165,0.17808534484356642,0.1318130074068904,0.04613789077848196,1,-0.5687225656583905,-0.5676763271912932,-1.508653243072331,0.08879200865799845,0.1694754239382227,1.6051895652116202,0.15052826720005222,0.8,OPEN,-0.5687225656583905,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.02137818280607462,,,,,,,one_aux_S,0 11 3 26 17 5,0.228984728 0.00667191949 0.0324494988 0.149684936 0.522732615,WITNESS,pure-path one_aux_S,,4.982948303222656e-05,8.606910705566406e-05,0.00864410400390625,35.63671875,35.63671875,35.63671875
sparse,30,13,sparse_N30_seed13,ok,30,71,0,29,0,4,6,0.9281355440616608,0.9976431727409363,0.37530708126723766,0.2647654768079519,0.6990928649902344,1,-0.6633700672537088,-0.6582268718630075,-1.5504716355353594,0.11629102085564452,0.26957778144115846,1.3832596823628436,0.22821276784578112,0.8,OPEN,-0.2290426790714264,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.23650027252733707,,,,,,,one_aux_T,29 3 21 2 22 23,0.0288209673 0.112635471 0.341787279 0.100255214 0.216272682,WITNESS,pure-path one_aux_T,,0.00014495849609375,8.130073547363281e-05,0.008224964141845703,35.63671875,35.63671875,35.63671875
sparse,30,14,sparse_N30_seed14,ok,30,69,0,29,0,4,6,0.6458470970392227,0.9975050091743469,0.17482401663437486,0.12671887362375855,0.37515629502013326,1,-0.5191282234154642,-0.5139356064610183,-1.4685280895791948,0.08093281375772264,0.1804596551679452,1.696327313123329,0.1569645499124234,0.8,OPEN,-0.27069080201908946,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.09046173840761185,,,,,,,one_aux_S,0 12 8 28 19 7,0.129960194 0.161436573 0.0893407613 0.048105143 0.253085375,WITNESS,pure-path one_aux_S,,0.00010418891906738281,7.295608520507812e-05,0.008211851119995117,35.63671875,35.63671875,35.63671875
sparse,30,15,sparse_N30_seed15,ok,30,60,0,29,0,4,6,2.7664220333099365,0.9637975096702576,0.46581877395510674,0.35092826560139656,0.9919852986931801,1,-2.41549376770854,-2.414448793977499,-3.2644007690250874,0.35879191499680363,0.11225541351398442,0.8989275673451999,0.10148220665565535,0.8,OPEN,-1.7744367346167564,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.8888384588062763,,,,,,,one_aux_S,0 8 25 11 1 16,0.129418865 0.253374368 0.793401301 0.643943787 0.114890508,WITNESS,pure-path one_aux_S,,0.0001609325408935547,7.319450378417969e-05,0.00812673568725586,35.63671875,35.63671875,35.63671875
sparse,30,16,sparse_N30_seed16,ok,30,73,0,29,0,4,6,0.5800591353327036,0.9948435425758362,0.14523319085128605,0.08950243820436299,0.5287012718617916,1,-0.4905566971283406,-0.4787884287070483,-1.4296694870572537,0.0728832110915177,0.16691768362316473,1.8100484151559542,0.12343905336896689,0.8,OPEN,-0.05135786347091198,"neither certificate fires -- constructive search, then UNDETERMINED",0.13863761350512505,ok,0.03052319958806038,0.32564870454370975,0.03052319958806038,0.07302503287792206,0.10354823246598244,one_aux_S,350,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,0.00011897087097167969,0.00019860267639160156,0.009444475173950195,35.75,35.75,35.75
sparse,30,17,sparse_N30_seed17,ok,30,67,0,29,0,3,5,0.758664412307553,0.9864879846572876,0.12320256128441542,0.07067172869574279,0.7560859061777592,1,-0.6879926836118102,-0.6837440440431237,-1.6219498356804252,0.1281759845882492,0.09743641005356977,1.3801773500803498,0.06986461426415244,0.75,OPEN,-0.0025785061297938228,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.23475133802276105,,,,,,,one_aux_S,0 12 6 26 8,0.217449531 0.121213973 0.021294985 0.327909172,WITNESS,pure-path one_aux_S,,0.0001327991485595703,6.67572021484375e-05,0.008507966995239258,35.78515625,35.78515625,35.78515625
sparse,30,18,sparse_N30_seed18,ok,30,69,0,29,0,4,6,0.4794916161336005,0.9902092814445496,0.37174713471904397,0.2776017845608294,0.3787283622659743,1,-0.20188983157277107,-0.1994294822216034,-1.097953762859106,0.06052907515597391,0.5168628914608095,2.0434154955327353,0.4631601892008579,0.8,OPEN,-0.10076325386762619,"neither certificate fires -- constructive search, then UNDETERMINED",0.14178714901208878,ok,0.031021244823932648,0.4064201763831079,0.031021244823932648,0.044612325727939606,0.05738864839076996,one_aux_S,307,,,,UNDETERMINED,"cycle leg OPEN (neither certificate fired, no witness found)",,0.00012302398681640625,0.0002884864807128906,0.012843132019042969,35.7109375,35.7109375,35.7109375
sparse,30,19,sparse_N30_seed19,ok,30,69,0,8,1,3,5,1.2021878361701965,0.9774495363235474,0.22276985831558704,0.14579561538994312,0.5585316717624664,1,-1.0563922207802534,-1.0522203128784895,-1.9568675141781569,0.20498719567183504,0.11118222208532592,1.0878353483116598,0.09095642814920053,0.75,OPEN,-0.6436561644077301,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.38942915201187134,,,,,,,one_aux_S,0 3 27 12 24,0.203729749 0.281743735 0.11693041 0.42070958,WITNESS,pure-path one_aux_S,,9.226799011230469e-05,6.008148193359375e-05,0.009706497192382812,35.72265625,35.72265625,35.72265625
sparse,30,20,sparse_N30_seed20,ok,30,70,0,29,0,7,9,1.012464877218008,0.9778115749359131,0.764644069597125,0.600874749943614,0.7060278207063675,1,-0.41159012727439404,-0.40828399173915386,-1.225632382556796,0.07395997516804416,0.5874012804042685,1.5289348114210153,0.5192924890839965,0.875,OPEN,-0.30643705651164055,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.03146599978208542,,,,,,,aux_free,8 14 18 0 24 22 25 10 13 16,0.16376932 0.176671252 0.200881034 0.0596923791 0.039430216 0.0490419567 0.18512249 0.0549633056 0.266623169,WITNESS,pure-path aux_free,,0.0001513957977294922,0.00023627281188964844,0.008245706558227539,35.7109375,35.7109375,35.7109375
sparse,30,21,sparse_N30_seed21,ok,30,76,0,29,0,4,6,0.6039647291181609,0.9908856153488159,0.2443345346255228,0.1259008952183649,0.36824487056583166,1,-0.478063833899796,-0.44712147023528814,-1.350515809841454,0.07619001625449354,0.2697006661103888,1.7604232693031505,0.1667658909846484,0.8,OPEN,-0.23571985855232924,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.19247488025575876,,,,,,,one_aux_S,0 24 13 12 18 28,0.00100000005 0.15326713 0.141212225 0.0145044914 0.203012004,WITNESS,pure-path one_aux_S,,8.153915405273438e-05,7.390975952148438e-05,0.008503913879394531,35.640625,35.640625,35.640625
sparse,30,22,sparse_N30_seed22,ok,30,74,0,5,1,3,5,0.22780418954789639,0.9859497547149658,0.10311408527195454,0.061978453770279884,0.5782932545989752,1,-0.1658257357776165,-0.15743638202548027,-1.1106398589909077,0.038508417638001856,0.2715860989473362,3.19683482557111,0.20405173592269063,0.75,GIRTH,0.3504890650510788,bracket >= 0 and every cycle weighs >= girth,,ok,0.002988082356750965,0.5756180882453918,0.002988082356750965,0.04694589227437973,0.049933974631130695,one_aux_S,130,,,,CERTIFIED,GIRTH,,0.0001633167266845703,0.00012159347534179688,0.009633541107177734,35.68359375,35.68359375,35.68359375
sparse,30,23,sparse_N30_seed23,ok,30,66,0,6,1,3,5,0.21178575046360493,0.9722340106964111,0.3444397244602442,0.22146769799292088,0.6046172305941582,1,0.009681947529315948,0.03051311895251274,-0.8395800366997719,0.03630568843398495,0.9758155788279125,3.3543893068390966,0.7842868235048459,0.75,LIGHT_EDGE_SUM,0.009681947529315948,closes BOTH legs at once,,ok,0.04065484181046486,0.24135444313287735,0.11903886497020721,0.04065484181046486,0.15969370678067207,one_aux_T,89,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.00010561943054199219,9.942054748535156e-05,0.009267568588256836,35.671875,35.671875,35.671875
sparse,30,24,sparse_N30_seed24,ok,30,68,0,2,1,3,5,0.8237553387880325,0.993137776851654,0.17194389272481203,0.10656814742833376,0.5322432667016983,1,-0.7171871913596988,-0.7072119517251849,-1.6449492229148746,0.1382411984165009,0.1252390494812123,1.3233733586330345,0.09702651601486832,0.75,OPEN,-0.29151207208633423,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.17814012616872787,,,,,,,one_aux_S,0 29 12 15 26,0.0358453095 0.455676347 0.045425266 0.21733658,WITNESS,pure-path one_aux_S,,0.00019121170043945312,0.0001087188720703125,0.015878915786743164,35.734375,35.734375,35.734375
sparse,30,25,sparse_N30_seed25,ok,30,69,0,29,0,5,7,0.47177067399024963,0.989734411239624,0.4163491642102599,0.2910226946696639,0.8786660432815552,1,-0.18074797932058573,-0.18014589045196772,-1.0451559210196137,0.04766639096637709,0.630374621709386,2.212795880053366,0.514061016496613,0.8333333333333334,GIRTH,0.40689536929130554,bracket >= 0 and every cycle weighs >= girth,,ok,0.06138648558408022,0.9962662160396576,0.06290765106678009,0.3399667292833328,0.06138648558408022,aux_free,249,,,,CERTIFIED,GIRTH,,0.0001690387725830078,0.00017333030700683594,0.008168697357177734,35.6875,35.6875,35.6875
sparse,30,26,sparse_N30_seed26,ok,30,62,0,2,1,3,5,0.7399814575910568,0.9660971760749817,0.163755901157856,0.125251654535532,0.22182701714336872,1,-0.6147298030555248,-0.6123083271086216,-1.5423227325081825,0.12765821698486238,0.13277838206185485,1.383341663089795,0.12694742542260198,0.75,OPEN,-0.5181544404476881,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.11813673377037048,,,,,,,one_aux_S,0 17 28 3 16,0.0967224538 0.164989427 0.0435346365 0.633196414,WITNESS,pure-path one_aux_S,,6.628036499023438e-05,6.628036499023438e-05,0.010221719741821289,35.63671875,35.63671875,35.63671875
sparse,30,27,sparse_N30_seed27,ok,30,72,0,3,1,3,5,1.0807764008641243,0.9589856266975403,0.214793236926198,0.1402814034372568,1.4288362935185432,1,-0.9404949974268675,-0.9356465730816126,-1.8249687906354666,0.18783326374174397,0.11924385289378756,1.1323870650381296,0.09734765904753484,0.75,GIRTH,0.34805989265441895,bracket >= 0 and every cycle weighs >= girth,,witness,-0.36278313398361206,,,,,,,one_aux_S,0 7 18 5 23,0.0745118335 0.131243557 0.438346565 0.147782624,WITNESS,pure-path one_aux_S,,0.0005903244018554688,0.000110626220703125,0.016703367233276367,35.6484375,35.6484375,35.6484375
sparse,30,28,sparse_N30_seed28,ok,30,71,0,29,0,3,5,1.0552734434604645,0.9720984697341919,0.20239242538809776,0.1476481929421425,0.6411943882703781,1,-0.907625250518322,-0.9026514533907175,-1.8249794878065586,0.1809270487705866,0.11507487086441422,1.1527089546837126,0.10493597218127623,0.75,OPEN,-0.41407905519008636,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.4917210415005684,,,,,,,one_aux_S,0 4 21 24 17,0.263610393 0.131028771 0.112432979 0.112960517,WITNESS,pure-path one_aux_S,,0.00029540061950683594,9.894371032714844e-05,0.01354360580444336,35.7421875,35.7421875,35.7421875
sparse,30,29,sparse_N30_seed29,ok,30,60,0,29,0,4,6,0.8948018252849579,0.9989609122276306,0.42225244641304016,0.2707612067461014,0.6116057150065899,1,-0.6240406185388565,-0.6165629178285599,-1.4715102910995483,0.11196657125572569,0.3145966212712854,1.4109364286030612,0.2420747916198092,0.8,OPEN,-0.283196110278368,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.17893976904451847,,,,,,,one_aux_T,29 13 11 23 9 0,0.136535838 0.224519759 0.0331613384 0.0197631512 0.603763938,WITNESS,pure-path one_aux_T,,9.179115295410156e-05,7.724761962890625e-05,0.009189128875732422,35.63671875,35.63671875,35.63671875
sparse,30,30,sparse_N30_seed30,ok,30,62,0,29,0,4,6,0.597715076059103,0.9772154092788696,0.27695383119862527,0.2073409556178376,0.6056580618023872,1,-0.3903741204412654,-0.38625866372603923,-1.2979766541393474,0.07645641257593648,0.3089028449526562,1.7566123040004442,0.27751142833457376,0.8,GIRTH,0.007942985743284225,bracket >= 0 and every cycle weighs >= girth,,witness,-0.12934872333426028,,,,,,,aux_free,3 24 12 0 16 6 27,0.0612281486 0.0808969885 0.00100000005 0.25966689 0.0613819622 0.0696128756,WITNESS,pure-path aux_free,,0.0001163482666015625,0.0001087188720703125,0.007894039154052734,35.63671875,35.63671875,35.63671875
sparse,30,31,sparse_N30_seed31,ok,30,80,0,29,0,3,5,0.8874894082546234,0.9944125413894653,0.4137339452281594,0.3010264867916703,0.6685794219374657,1,-0.5864629214629531,-0.5841403929516673,-1.4681680044159293,0.14874601357007539,0.2797107940984854,1.2722869245358919,0.2543916163887093,0.75,OPEN,-0.21890998631715775,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.4143488397821784,,,,,,,one_aux_S,0 18 14 24 23,0.108062401 0.225124478 0.00945036206 0.261006653,WITNESS,pure-path one_aux_S,,0.00011229515075683594,6.437301635742188e-05,0.007895708084106445,35.74609375,35.74609375,35.74609375
